NAME	TITLE	SCORE	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	-1.053756	
C2orf50	chromosome 2 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:26324]	-1.054839	
MYD88	MYD88 innate immune signal transduction adaptor [Source:HGNC Symbol;Acc:HGNC:7562]	-1.055163	
CYB5RL	cytochrome b5 reductase like [Source:HGNC Symbol;Acc:HGNC:32220]	-1.055292	
MRPL24	mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]	-1.055327	
STX2	syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]	-1.055331	
TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]	-1.055687	
CIDEA	cell death inducing DFFA like effector a [Source:HGNC Symbol;Acc:HGNC:1976]	-1.055829	
RGS9BP	regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]	-1.055914	
ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	-1.056199	
NSUN6	NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529]	-1.056262	
TPGS2	tubulin polyglutamylase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24561]	-1.056648	
RNF183	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]	-1.057349	
CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	-1.057361	
IGHM	immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541]	-1.057879	
PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F [Source:HGNC Symbol;Acc:HGNC:19388]	-1.058104	
GML	glycosylphosphatidylinositol anchored molecule like [Source:HGNC Symbol;Acc:HGNC:4375]	-1.058443	
CBLN4	cerebellin 4 precursor [Source:HGNC Symbol;Acc:HGNC:16231]	-1.058817	
CHMP5	charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]	-1.058889	
RAD51C	RAD51 paralog C [Source:HGNC Symbol;Acc:HGNC:9820]	-1.05926	
MRPL10	mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]	-1.0594	
PLA2G10	phospholipase A2 group X [Source:HGNC Symbol;Acc:HGNC:9029]	-1.059625	
EMC6	ER membrane protein complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:28430]	-1.05966	
SPEF1	sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]	-1.059674	
IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:5384]	-1.05968	
TRUB2	TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]	-1.060016	
CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	-1.060454	
ZNF80	zinc finger protein 80 [Source:HGNC Symbol;Acc:HGNC:13155]	-1.060673	
KCNE1B	potassium voltage-gated channel subfamily E regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:52280]	-1.060877	
ERP29	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	-1.060951	
AURKB	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	-1.061032	
OTULIN	OTU deubiquitinase with linear linkage specificity [Source:HGNC Symbol;Acc:HGNC:25118]	-1.061285	
FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]	-1.061452	
CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	-1.061532	
NBL1	NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]	-1.061837	
RTP3	receptor transporter protein 3 [Source:HGNC Symbol;Acc:HGNC:15572]	-1.061964	
C11orf94	chromosome 11 open reading frame 94 [Source:HGNC Symbol;Acc:HGNC:37213]	-1.061991	
LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	-1.062134	
TSSK2	testis specific serine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11401]	-1.062505	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	-1.0626	
SETSIP	SET like protein [Source:HGNC Symbol;Acc:HGNC:42937]	-1.062656	
TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	-1.06281	
SLC9A3R2	SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]	-1.063328	
SIAH3	siah E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30553]	-1.063357	
RTL6	retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]	-1.063989	
NT5C1A	5'-nucleotidase, cytosolic IA [Source:HGNC Symbol;Acc:HGNC:17819]	-1.064189	
NPIPA2	nuclear pore complex interacting protein family member A2 [Source:HGNC Symbol;Acc:HGNC:41979]	-1.064329	
ACY1	aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177]	-1.064348	
CA4	carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]	-1.06437	
TSEN34	tRNA splicing endonuclease subunit 34 [Source:HGNC Symbol;Acc:HGNC:15506]	-1.064709	
ALDH3B2	aldehyde dehydrogenase 3 family member B2 [Source:HGNC Symbol;Acc:HGNC:411]	-1.064815	
ILK	integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	-1.06495	
CLEC5A	C-type lectin domain containing 5A [Source:HGNC Symbol;Acc:HGNC:2054]	-1.064961	
CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	-1.065128	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	-1.06532	
ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	-1.065465	
EIF4A2	eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]	-1.065598	
ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:27029]	-1.065624	
MAT2A	methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]	-1.065686	
SMIM34A	small integral membrane protein 34A [Source:HGNC Symbol;Acc:HGNC:39601]	-1.065718	
SMIM34B	small integral membrane protein 34B [Source:HGNC Symbol;Acc:HGNC:53650]	-1.065718	
PPP5C	protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]	-1.065908	
C1orf185	chromosome 1 open reading frame 185 [Source:HGNC Symbol;Acc:HGNC:28096]	-1.065926	
INSYN1	inhibitory synaptic factor 1 [Source:HGNC Symbol;Acc:HGNC:33753]	-1.065959	
ACADSB	acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]	-1.066136	
CTRB2	chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522]	-1.066147	
NME7	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	-1.066198	
PLD3	phospholipase D family member 3 [Source:HGNC Symbol;Acc:HGNC:17158]	-1.066371	
NUDC	nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]	-1.066452	
MMGT1	membrane magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28100]	-1.066571	
SFRP2	secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]	-1.067372	
RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]	-1.067427	
HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	-1.067466	
SEC14L3	SEC14 like lipid binding 3 [Source:HGNC Symbol;Acc:HGNC:18655]	-1.067538	
HPDL	4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242]	-1.067619	
GIMAP4	GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]	-1.06764	
SIKE1	suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]	-1.067646	
STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	-1.067759	
RPL3L	ribosomal protein L3 like [Source:HGNC Symbol;Acc:HGNC:10351]	-1.0679	
OTUD6A	OTU deubiquitinase 6A [Source:HGNC Symbol;Acc:HGNC:32312]	-1.067906	
PLA2G12B	phospholipase A2 group XIIB [Source:HGNC Symbol;Acc:HGNC:18555]	-1.068079	
CPSF4	cleavage and polyadenylation specific factor 4 [Source:HGNC Symbol;Acc:HGNC:2327]	-1.068135	
DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]	-1.068202	
GSC	goosecoid homeobox [Source:HGNC Symbol;Acc:HGNC:4612]	-1.068306	
HMGCLL1	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1 [Source:HGNC Symbol;Acc:HGNC:21359]	-1.068389	
CENPVL1	centromere protein V like 1 [Source:HGNC Symbol;Acc:HGNC:31851]	-1.068636	
CENPVL2	centromere protein V like 2 [Source:HGNC Symbol;Acc:HGNC:43879]	-1.068636	
ACTL6A	actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124]	-1.068828	
SPI1	Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241]	-1.068998	
NUDT18	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]	-1.069095	
CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986]	-1.069107	
GYPE	glycophorin E (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4705]	-1.069254	
NFU1	NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]	-1.069445	
TAF9B	TATA-box binding protein associated factor 9b [Source:HGNC Symbol;Acc:HGNC:17306]	-1.06967	
FAM24A	family with sequence similarity 24 member A [Source:HGNC Symbol;Acc:HGNC:23470]	-1.069721	
UNC119B	unc-119 lipid binding chaperone B [Source:HGNC Symbol;Acc:HGNC:16488]	-1.069842	
CST9	cystatin 9 [Source:HGNC Symbol;Acc:HGNC:13261]	-1.069948	
TPD52	tumor protein D52 [Source:HGNC Symbol;Acc:HGNC:12005]	-1.070121	
NSUN4	NOP2/Sun RNA methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:31802]	-1.070217	
EDN1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	-1.070237	
GTF2E2	general transcription factor IIE subunit 2 [Source:HGNC Symbol;Acc:HGNC:4651]	-1.070379	
SPDYE1	speedy/RINGO cell cycle regulator family member E1 [Source:HGNC Symbol;Acc:HGNC:16408]	-1.070382	
UBXN2B	UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]	-1.070578	
FIGLA	folliculogenesis specific bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:24669]	-1.070708	
DUXA	double homeobox A [Source:HGNC Symbol;Acc:HGNC:32179]	-1.070859	
SMIM33	small integral membrane protein 33 [Source:HGNC Symbol;Acc:HGNC:53645]	-1.071143	
DHDDS	dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:20603]	-1.071245	
UBC	ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]	-1.071508	
RENBP	renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]	-1.071927	
PLEKHB2	pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]	-1.072137	
CENPN	centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873]	-1.07225	
NARF	nuclear prelamin A recognition factor [Source:HGNC Symbol;Acc:HGNC:29916]	-1.072372	
NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]	-1.072423	
IQCF6	IQ motif containing F6 [Source:HGNC Symbol;Acc:HGNC:35158]	-1.072719	
RPL7A	ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]	-1.072806	
NPIPA1	nuclear pore complex interacting protein family member A1 [Source:HGNC Symbol;Acc:HGNC:7909]	-1.072819	
NAGA	alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631]	-1.072842	
FAM3A	FAM3 metabolism regulating signaling molecule A [Source:HGNC Symbol;Acc:HGNC:13749]	-1.072888	
CCDC32	coiled-coil domain containing 32 [Source:HGNC Symbol;Acc:HGNC:28295]	-1.072962	
BBS5	Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]	-1.07332	
TIMP2	TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]	-1.073506	
TUBA8	tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]	-1.073513	
BIRC7	baculoviral IAP repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:13702]	-1.073607	
SEPHS1	selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685]	-1.073638	
PHKG2	phosphorylase kinase catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:8931]	-1.074054	
CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase [Source:HGNC Symbol;Acc:HGNC:18290]	-1.074198	
PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9378]	-1.074836	
TRIM40	tripartite motif containing 40 [Source:HGNC Symbol;Acc:HGNC:18736]	-1.074911	
PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]	-1.075167	
FBXO45	F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148]	-1.075244	
SPAG7	sperm associated antigen 7 [Source:HGNC Symbol;Acc:HGNC:11216]	-1.075491	
ARMC12	armadillo repeat containing 12 [Source:HGNC Symbol;Acc:HGNC:21099]	-1.075524	
THAP3	THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]	-1.075627	
ISOC1	isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24254]	-1.075717	
C1QL1	complement C1q like 1 [Source:HGNC Symbol;Acc:HGNC:24182]	-1.076178	
PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]	-1.076527	
FNTB	farnesyltransferase, CAAX box, beta [Source:HGNC Symbol;Acc:HGNC:3785]	-1.076584	
POFUT1	protein O-fucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14988]	-1.076613	
STX19	syntaxin 19 [Source:HGNC Symbol;Acc:HGNC:19300]	-1.076938	
ANKRD46	ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:27229]	-1.077048	
MEAK7	MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]	-1.077075	
FBXO6	F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]	-1.077622	
ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]	-1.07781	
AARD	alanine and arginine rich domain containing protein [Source:HGNC Symbol;Acc:HGNC:33842]	-1.078048	
TIAL1	TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]	-1.078054	
CALN1	calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]	-1.078178	
EEF1A2	eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]	-1.078293	
NEIL1	nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448]	-1.078571	
PIM3	Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]	-1.07861	
CCDC71L	coiled-coil domain containing 71 like [Source:HGNC Symbol;Acc:HGNC:26685]	-1.078659	
BROX	BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512]	-1.079267	
PCBP2	poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]	-1.079332	
GALK2	galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]	-1.079916	
PYCR3	pyrroline-5-carboxylate reductase 3 [Source:HGNC Symbol;Acc:HGNC:25846]	-1.079939	
MCEE	methylmalonyl-CoA epimerase [Source:HGNC Symbol;Acc:HGNC:16732]	-1.080192	
CNPY4	canopy FGF signaling regulator 4 [Source:HGNC Symbol;Acc:HGNC:28631]	-1.080219	
TTPAL	alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]	-1.080375	
METTL8	methyltransferase like 8 [Source:HGNC Symbol;Acc:HGNC:25856]	-1.080505	
ACTR6	actin related protein 6 [Source:HGNC Symbol;Acc:HGNC:24025]	-1.080515	
C1QA	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	-1.080529	
LIX1L	limb and CNS expressed 1 like [Source:HGNC Symbol;Acc:HGNC:28715]	-1.080873	
ZBED2	zinc finger BED-type containing 2 [Source:HGNC Symbol;Acc:HGNC:20710]	-1.080983	
SIX6	SIX homeobox 6 [Source:HGNC Symbol;Acc:HGNC:10892]	-1.08107	
TTLL1	tubulin tyrosine ligase like 1 [Source:HGNC Symbol;Acc:HGNC:1312]	-1.081563	
MLANA	melan-A [Source:HGNC Symbol;Acc:HGNC:7124]	-1.081603	
PDCL	phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]	-1.081812	
CPA4	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]	-1.081903	
ZNF625	zinc finger protein 625 [Source:HGNC Symbol;Acc:HGNC:30571]	-1.082085	
CRHBP	corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]	-1.082188	
BRI3	brain protein I3 [Source:HGNC Symbol;Acc:HGNC:1109]	-1.082387	
DGUOK	deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858]	-1.082391	
TMEM95	transmembrane protein 95 [Source:HGNC Symbol;Acc:HGNC:27898]	-1.082442	
GCDH	glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]	-1.082519	
ZFP42	ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]	-1.082617	
AIP	aryl hydrocarbon receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:358]	-1.08295	
KRTAP10-8	keratin associated protein 10-8 [Source:HGNC Symbol;Acc:HGNC:20525]	-1.083062	
CGB7	chorionic gonadotropin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:16451]	-1.083084	
GLA	galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]	-1.083241	
SMIM19	small integral membrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25166]	-1.083613	
DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta [Source:HGNC Symbol;Acc:HGNC:24138]	-1.08367	
ACTL6B	actin like 6B [Source:HGNC Symbol;Acc:HGNC:160]	-1.08394	
SKA1	spindle and kinetochore associated complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28109]	-1.083949	
IDO2	indoleamine 2,3-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:27269]	-1.084033	
STX1A	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]	-1.084204	
CBWD1	COBW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17134]	-1.084576	
COX7A2L	cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]	-1.084807	
IFNE	interferon epsilon [Source:HGNC Symbol;Acc:HGNC:18163]	-1.085021	
CELA3A	chymotrypsin like elastase 3A [Source:HGNC Symbol;Acc:HGNC:15944]	-1.085744	
APOO	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	-1.085998	
TNFAIP1	TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894]	-1.086012	
NDUFA10	NADH:ubiquinone oxidoreductase subunit A10 [Source:HGNC Symbol;Acc:HGNC:7684]	-1.086023	
PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	-1.086139	
FAM3B	FAM3 metabolism regulating signaling molecule B [Source:HGNC Symbol;Acc:HGNC:1253]	-1.086262	
CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759]	-1.086313	
CTRL	chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524]	-1.086435	
RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	-1.086602	
PLD6	phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447]	-1.08669	
IGHE	immunoglobulin heavy constant epsilon [Source:HGNC Symbol;Acc:HGNC:5522]	-1.087088	
NIFK	nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]	-1.0872	
CA10	carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369]	-1.087456	
DECR1	2,4-dienoyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:2753]	-1.087465	
SERPINF1	serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]	-1.087633	
IBA57	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	-1.087752	
ACTR3	actin related protein 3 [Source:HGNC Symbol;Acc:HGNC:170]	-1.087777	
CBWD3	COBW domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18519]	-1.087804	
IL22	interleukin 22 [Source:HGNC Symbol;Acc:HGNC:14900]	-1.08785	
C21orf91	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	-1.087999	
MAPKAPK5	MAPK activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889]	-1.088459	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	-1.088509	
GIP	gastric inhibitory polypeptide [Source:HGNC Symbol;Acc:HGNC:4270]	-1.088677	
C7orf25	chromosome 7 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:21703]	-1.089143	
C6orf223	chromosome 6 open reading frame 223 [Source:HGNC Symbol;Acc:HGNC:28692]	-1.089233	
THAP2	THAP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20854]	-1.089976	
NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough [Source:HGNC Symbol;Acc:HGNC:42956]	-1.089993	
TTC38	tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]	-1.090006	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	-1.090411	
SAAL1	serum amyloid A like 1 [Source:HGNC Symbol;Acc:HGNC:25158]	-1.090582	
NEURL2	neuralized E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16156]	-1.090782	
FSTL3	follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973]	-1.090893	
SCGB3A1	secretoglobin family 3A member 1 [Source:HGNC Symbol;Acc:HGNC:18384]	-1.091054	
HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]	-1.091055	
KRTAP9-1	keratin associated protein 9-1 [Source:HGNC Symbol;Acc:HGNC:18912]	-1.091072	
SETD9	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]	-1.091141	
LRATD2	LRAT domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24166]	-1.091178	
ELSPBP1	epididymal sperm binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14417]	-1.091288	
SEC14L2	SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]	-1.091299	
IFTAP	intraflagellar transport associated protein [Source:HGNC Symbol;Acc:HGNC:25142]	-1.091385	
ECI2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	-1.091726	
NAXE	NAD(P)HX epimerase [Source:HGNC Symbol;Acc:HGNC:18453]	-1.091816	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	-1.09188	
ZBED6CL	ZBED6 C-terminal like [Source:HGNC Symbol;Acc:HGNC:21720]	-1.092507	
LBHD1	LBH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28351]	-1.092746	
KCNE1	potassium voltage-gated channel subfamily E regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:6240]	-1.092748	
PGM1	phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]	-1.092854	
TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]	-1.093084	
ANKRD65	ankyrin repeat domain 65 [Source:HGNC Symbol;Acc:HGNC:42950]	-1.093317	
ANXA2R	annexin A2 receptor [Source:HGNC Symbol;Acc:HGNC:33463]	-1.093726	
PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882]	-1.093753	
IGHD	immunoglobulin heavy constant delta [Source:HGNC Symbol;Acc:HGNC:5480]	-1.093959	
THNSL2	threonine synthase like 2 [Source:HGNC Symbol;Acc:HGNC:25602]	-1.093977	
ZNRF1	zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]	-1.094216	
CORO1A	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	-1.094389	
PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	-1.094427	
HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	-1.094431	
CENPV	centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]	-1.094676	
OAS1	2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]	-1.094765	
FAM180B	family with sequence similarity 180 member B [Source:HGNC Symbol;Acc:HGNC:34451]	-1.094856	
CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073]	-1.095018	
PRR23D1	proline rich 23 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:49420]	-1.095467	
PRR23D2	proline rich 23 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:49396]	-1.095467	
DRG1	developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]	-1.095508	
RWDD1	RWD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20993]	-1.095852	
UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	-1.096298	
CCDC152	coiled-coil domain containing 152 [Source:HGNC Symbol;Acc:HGNC:34438]	-1.096388	
C4BPB	complement component 4 binding protein beta [Source:HGNC Symbol;Acc:HGNC:1328]	-1.096499	
MPG	N-methylpurine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7211]	-1.096631	
ATG4C	autophagy related 4C cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16040]	-1.096814	
NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]	-1.097005	
SFTPA2	surfactant protein A2 [Source:HGNC Symbol;Acc:HGNC:10799]	-1.097108	
TCTE3	t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695]	-1.097315	
HMCES	5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]	-1.097346	
CST9L	cystatin 9 like [Source:HGNC Symbol;Acc:HGNC:16233]	-1.097386	
CTDSPL	CTD small phosphatase like [Source:HGNC Symbol;Acc:HGNC:16890]	-1.097387	
