NAME	TITLE	SCORE	
PRKCG	protein kinase C gamma [Source:HGNC Symbol;Acc:HGNC:9402]	-1.145614	
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:HGNC Symbol;Acc:HGNC:11103]	-1.145623	
CERT1	ceramide transporter 1 [Source:HGNC Symbol;Acc:HGNC:2205]	-1.145723	
USP10	ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]	-1.145753	
EOLA1	endothelium and lymphocyte associated ASCH domain 1 [Source:HGNC Symbol;Acc:HGNC:28089]	-1.145814	
FOXD4L4	forkhead box D4 like 4 [Source:HGNC Symbol;Acc:HGNC:23762]	-1.145818	
NR1H3	nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]	-1.146056	
PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	-1.14624	
PUSL1	pseudouridine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26914]	-1.14629	
ENDOV	endonuclease V [Source:HGNC Symbol;Acc:HGNC:26640]	-1.146325	
ZNF593	zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]	-1.146325	
DNAJC18	DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]	-1.146373	
RRNAD1	ribosomal RNA adenine dimethylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24273]	-1.146486	
BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:18561]	-1.146572	
TLK1	tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]	-1.146608	
GSTA2	glutathione S-transferase alpha 2 [Source:HGNC Symbol;Acc:HGNC:4627]	-1.146614	
LIPI	lipase I [Source:HGNC Symbol;Acc:HGNC:18821]	-1.146626	
LONRF3	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]	-1.146636	
USF1	upstream transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12593]	-1.146692	
STAC	SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]	-1.146865	
E2F5	E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]	-1.146964	
DERPC	DERPC proline and glycine rich nuclear protein [Source:HGNC Symbol;Acc:HGNC:54084]	-1.146975	
FGF13	fibroblast growth factor 13 [Source:HGNC Symbol;Acc:HGNC:3670]	-1.147024	
TBC1D22A	TBC1 domain family member 22A [Source:HGNC Symbol;Acc:HGNC:1309]	-1.147346	
TKTL2	transketolase like 2 [Source:HGNC Symbol;Acc:HGNC:25313]	-1.147369	
HEBP2	heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]	-1.147599	
GDPGP1	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	-1.14768	
EFHC1	EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]	-1.147837	
ZNF805	zinc finger protein 805 [Source:HGNC Symbol;Acc:HGNC:23272]	-1.147932	
ZNF606	zinc finger protein 606 [Source:HGNC Symbol;Acc:HGNC:25879]	-1.148023	
SYNC	syncoilin, intermediate filament protein [Source:HGNC Symbol;Acc:HGNC:28897]	-1.148355	
LRRC72	leucine rich repeat containing 72 [Source:HGNC Symbol;Acc:HGNC:42972]	-1.148509	
APOBEC4	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4 [Source:HGNC Symbol;Acc:HGNC:32152]	-1.148825	
BPHL	biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]	-1.148866	
BMPER	BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]	-1.148968	
VPS9D1	VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526]	-1.14908	
IL4I1	interleukin 4 induced 1 [Source:HGNC Symbol;Acc:HGNC:19094]	-1.149147	
TYMS	thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]	-1.149229	
SH3BGRL3	SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]	-1.149492	
CEP63	centrosomal protein 63 [Source:HGNC Symbol;Acc:HGNC:25815]	-1.149628	
ZNF480	zinc finger protein 480 [Source:HGNC Symbol;Acc:HGNC:23305]	-1.149645	
TPT1	tumor protein, translationally-controlled 1 [Source:HGNC Symbol;Acc:HGNC:12022]	-1.149696	
KCTD10	potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]	-1.149703	
DCAF7	DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]	-1.149724	
FRMD6	FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]	-1.149735	
KCTD21	potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]	-1.149824	
KIAA1958	KIAA1958 [Source:HGNC Symbol;Acc:HGNC:23427]	-1.149987	
PPARD	peroxisome proliferator activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235]	-1.150074	
HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]	-1.150206	
EIF2B4	eukaryotic translation initiation factor 2B subunit delta [Source:HGNC Symbol;Acc:HGNC:3260]	-1.150222	
ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	-1.1504	
MAPK10	mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]	-1.150401	
KCNRG	potassium channel regulator [Source:HGNC Symbol;Acc:HGNC:18893]	-1.150442	
SHC4	SHC adaptor protein 4 [Source:HGNC Symbol;Acc:HGNC:16743]	-1.150474	
NDE1	nudE neurodevelopment protein 1 [Source:HGNC Symbol;Acc:HGNC:17619]	-1.150522	
ACTB	actin beta [Source:HGNC Symbol;Acc:HGNC:132]	-1.150797	
ARL4D	ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]	-1.150851	
TCFL5	transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]	-1.151195	
INPP5E	inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]	-1.151443	
STX19	syntaxin 19 [Source:HGNC Symbol;Acc:HGNC:19300]	-1.151497	
TTC9C	tetratricopeptide repeat domain 9C [Source:HGNC Symbol;Acc:HGNC:28432]	-1.151544	
RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	-1.151581	
KLF6	Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]	-1.151634	
RAD9A	RAD9 checkpoint clamp component A [Source:HGNC Symbol;Acc:HGNC:9827]	-1.151641	
MTX1	metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]	-1.151692	
ERO1B	endoplasmic reticulum oxidoreductase 1 beta [Source:HGNC Symbol;Acc:HGNC:14355]	-1.151754	
MREG	melanoregulin [Source:HGNC Symbol;Acc:HGNC:25478]	-1.151843	
C17orf50	chromosome 17 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:29581]	-1.151863	
LRMDA	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	-1.151915	
NUAK1	NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]	-1.152039	
KBTBD6	kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]	-1.15216	
PTPN20	protein tyrosine phosphatase non-receptor type 20 [Source:HGNC Symbol;Acc:HGNC:23423]	-1.152325	
PCBP3	poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]	-1.152607	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	-1.152615	
ALDH7A1	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]	-1.152649	
SGSM3	small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]	-1.152696	
RCL1	RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687]	-1.152721	
HAGHL	hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]	-1.15286	
KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	-1.152875	
EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]	-1.152896	
SPC24	SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913]	-1.152946	
CSTA	cystatin A [Source:HGNC Symbol;Acc:HGNC:2481]	-1.152969	
BEND2	BEN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28509]	-1.153066	
DARS2	aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]	-1.153193	
TMSB10	thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]	-1.153212	
ANKRD13A	ankyrin repeat domain 13A [Source:HGNC Symbol;Acc:HGNC:21268]	-1.153357	
SERPINI2	serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]	-1.153445	
KLHDC8A	kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573]	-1.15345	
PRSS3	serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]	-1.153486	
ZBTB44	zinc finger and BTB domain containing 44 [Source:HGNC Symbol;Acc:HGNC:25001]	-1.153594	
TCEAL9	transcription elongation factor A like 9 [Source:HGNC Symbol;Acc:HGNC:30084]	-1.154262	
METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	-1.154273	
CCM2L	CCM2 like scaffold protein [Source:HGNC Symbol;Acc:HGNC:16153]	-1.15467	
RCHY1	ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479]	-1.155006	
CCDC34	coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]	-1.155031	
THEGL	theg spermatid protein like [Source:HGNC Symbol;Acc:HGNC:43771]	-1.155179	
WDR12	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	-1.15528	
MAGEB6	MAGE family member B6 [Source:HGNC Symbol;Acc:HGNC:23796]	-1.155304	
C5orf51	chromosome 5 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:27750]	-1.155322	
STN1	STN1 subunit of CST complex [Source:HGNC Symbol;Acc:HGNC:26200]	-1.155572	
ARHGEF9	Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]	-1.155772	
ANKRD42	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]	-1.155806	
NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2 [Source:HGNC Symbol;Acc:HGNC:23219]	-1.155883	
ARNTL	aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]	-1.155971	
IRX5	iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]	-1.156065	
PDIA6	protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]	-1.156156	
CARD8	caspase recruitment domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17057]	-1.156224	
RPUSD2	RNA pseudouridine synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]	-1.156344	
MBL2	mannose binding lectin 2 [Source:HGNC Symbol;Acc:HGNC:6922]	-1.156429	
KLHL30	kelch like family member 30 [Source:HGNC Symbol;Acc:HGNC:24770]	-1.156493	
TUFT1	tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]	-1.156644	
HDAC8	histone deacetylase 8 [Source:HGNC Symbol;Acc:HGNC:13315]	-1.156779	
PDCD7	programmed cell death 7 [Source:HGNC Symbol;Acc:HGNC:8767]	-1.156795	
HMG20B	high mobility group 20B [Source:HGNC Symbol;Acc:HGNC:5002]	-1.156803	
EHF	ETS homologous factor [Source:HGNC Symbol;Acc:HGNC:3246]	-1.156835	
GDF5	growth differentiation factor 5 [Source:HGNC Symbol;Acc:HGNC:4220]	-1.156869	
ARL15	ADP ribosylation factor like GTPase 15 [Source:HGNC Symbol;Acc:HGNC:25945]	-1.156946	
COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	-1.156995	
DCUN1D4	defective in cullin neddylation 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28998]	-1.156995	
PDLIM4	PDZ and LIM domain 4 [Source:HGNC Symbol;Acc:HGNC:16501]	-1.157022	
IL1A	interleukin 1 alpha [Source:HGNC Symbol;Acc:HGNC:5991]	-1.15713	
CSRP1	cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	-1.157186	
SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]	-1.157198	
CRIP1	cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360]	-1.157217	
CHFR	checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]	-1.15724	
SIRT5	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]	-1.157272	
RNF113B	ring finger protein 113B [Source:HGNC Symbol;Acc:HGNC:17267]	-1.157292	
QARS1	glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751]	-1.157327	
OSGIN2	oxidative stress induced growth inhibitor family member 2 [Source:HGNC Symbol;Acc:HGNC:1355]	-1.157349	
GSTM3	glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]	-1.157471	
CLIP4	CAP-Gly domain containing linker protein family member 4 [Source:HGNC Symbol;Acc:HGNC:26108]	-1.157581	
NONO	non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]	-1.157661	
PNO1	partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790]	-1.157666	
FAM107B	family with sequence similarity 107 member B [Source:HGNC Symbol;Acc:HGNC:23726]	-1.157681	
FBXL5	F-box and leucine rich repeat protein 5 [Source:HGNC Symbol;Acc:HGNC:13602]	-1.157705	
EFCAB1	EF-hand calcium binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25678]	-1.157944	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	-1.158038	
SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]	-1.158105	
TOB1	transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]	-1.158261	
ANKS3	ankyrin repeat and sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29422]	-1.15834	
CDC16	cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]	-1.158647	
MAGEH1	MAGE family member H1 [Source:HGNC Symbol;Acc:HGNC:24092]	-1.158673	
TUBD1	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]	-1.158705	
METTL25	methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]	-1.158708	
FAM81B	family with sequence similarity 81 member B [Source:HGNC Symbol;Acc:HGNC:26335]	-1.158864	
POLR1C	RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194]	-1.158924	
DCAF17	DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]	-1.159126	
FOXD4L5	forkhead box D4 like 5 [Source:HGNC Symbol;Acc:HGNC:18522]	-1.159162	
SEPTIN10	septin 10 [Source:HGNC Symbol;Acc:HGNC:14349]	-1.159214	
PRMT3	protein arginine methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30163]	-1.15929	
PRSS35	serine protease 35 [Source:HGNC Symbol;Acc:HGNC:21387]	-1.159631	
CPA4	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]	-1.159737	
EOLA2	endothelium and lymphocyte associated ASCH domain 2 [Source:HGNC Symbol;Acc:HGNC:17402]	-1.159776	
STRA8	stimulated by retinoic acid 8 [Source:HGNC Symbol;Acc:HGNC:30653]	-1.159824	
ANOS1	anosmin 1 [Source:HGNC Symbol;Acc:HGNC:6211]	-1.159891	
ZGPAT	zinc finger CCCH-type and G-patch domain containing [Source:HGNC Symbol;Acc:HGNC:15948]	-1.159985	
CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	-1.16005	
PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:HGNC:8875]	-1.160091	
IMPACT	impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]	-1.160167	
CPNE8	copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]	-1.160586	
MKS1	MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]	-1.160602	
PSMD6	proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]	-1.160633	
GTF2A1L	general transcription factor IIA subunit 1 like [Source:HGNC Symbol;Acc:HGNC:30727]	-1.160752	
ASB6	ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]	-1.160849	
PLEKHM3	pleckstrin homology domain containing M3 [Source:HGNC Symbol;Acc:HGNC:34006]	-1.160986	
CAPZA1	capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]	-1.161155	
NPIPB7	nuclear pore complex interacting protein family member B7 [Source:HGNC Symbol;Acc:HGNC:33832]	-1.16161	
PHF1	PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919]	-1.161767	
ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:26795]	-1.16182	
RGS13	regulator of G protein signaling 13 [Source:HGNC Symbol;Acc:HGNC:9995]	-1.161942	
DELE1	DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]	-1.161958	
RPS6KB1	ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436]	-1.162042	
LSM12	LSM12 homolog [Source:HGNC Symbol;Acc:HGNC:26407]	-1.162376	
CRYGS	crystallin gamma S [Source:HGNC Symbol;Acc:HGNC:2417]	-1.162424	
DMRT2	doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]	-1.162461	
PMP2	peripheral myelin protein 2 [Source:HGNC Symbol;Acc:HGNC:9117]	-1.162536	
WDR73	WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]	-1.162688	
PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]	-1.162902	
PHEX	phosphate regulating endopeptidase homolog X-linked [Source:HGNC Symbol;Acc:HGNC:8918]	-1.162945	
REL	REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]	-1.163043	
MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	-1.163129	
AHSP	alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]	-1.163186	
FBXO25	F-box protein 25 [Source:HGNC Symbol;Acc:HGNC:13596]	-1.163248	
POLR2C	RNA polymerase II subunit C [Source:HGNC Symbol;Acc:HGNC:9189]	-1.163537	
CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	-1.163557	
SERPINE2	serpin family E member 2 [Source:HGNC Symbol;Acc:HGNC:8951]	-1.163584	
FAM9B	family with sequence similarity 9 member B [Source:HGNC Symbol;Acc:HGNC:18404]	-1.163621	
BTF3L4	basic transcription factor 3 like 4 [Source:HGNC Symbol;Acc:HGNC:30547]	-1.163716	
DMC1	DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]	-1.163832	
STK3	serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]	-1.163873	
TLK2	tousled like kinase 2 [Source:HGNC Symbol;Acc:HGNC:11842]	-1.163921	
STK32C	serine/threonine kinase 32C [Source:HGNC Symbol;Acc:HGNC:21332]	-1.163931	
TSNAX	translin associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	-1.163937	
MYL6	myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587]	-1.163998	
ZNF527	zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]	-1.164079	
CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	-1.164099	
SCLY	selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]	-1.16416	
SIM1	SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]	-1.164235	
RWDD1	RWD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20993]	-1.164278	
KLK7	kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368]	-1.164362	
RRAGB	Ras related GTP binding B [Source:HGNC Symbol;Acc:HGNC:19901]	-1.164485	
PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	-1.164548	
IP6K2	inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313]	-1.164599	
CCNH	cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]	-1.164648	
ZNF366	zinc finger protein 366 [Source:HGNC Symbol;Acc:HGNC:18316]	-1.16483	
ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	-1.164928	
SNX1	sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]	-1.164979	
METTL18	methyltransferase like 18 [Source:HGNC Symbol;Acc:HGNC:28793]	-1.165091	
SPRR2G	small proline rich protein 2G [Source:HGNC Symbol;Acc:HGNC:11267]	-1.16518	
OPTN	optineurin [Source:HGNC Symbol;Acc:HGNC:17142]	-1.165458	
HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor [Source:HGNC Symbol;Acc:HGNC:17113]	-1.165458	
BANP	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	-1.165549	
TIAL1	TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]	-1.165921	
HHIPL1	HHIP like 1 [Source:HGNC Symbol;Acc:HGNC:19710]	-1.165954	
F2	coagulation factor II, thrombin [Source:HGNC Symbol;Acc:HGNC:3535]	-1.16614	
DTNA	dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]	-1.166178	
CSK	C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444]	-1.166388	
PAK5	p21 (RAC1) activated kinase 5 [Source:HGNC Symbol;Acc:HGNC:15916]	-1.166416	
PPP1R14C	protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]	-1.166511	
ZNF513	zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]	-1.166798	
RGS8	regulator of G protein signaling 8 [Source:HGNC Symbol;Acc:HGNC:16810]	-1.166826	
FAM199X	family with sequence similarity 199, X-linked [Source:HGNC Symbol;Acc:HGNC:25195]	-1.166896	
VCPKMT	valosin containing protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20352]	-1.1669	
ALDOB	aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]	-1.167081	
RBM45	RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468]	-1.167219	
PARP12	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]	-1.167282	
UTP14C	UTP14C small subunit processome component [Source:HGNC Symbol;Acc:HGNC:20321]	-1.167369	
OSCP1	organic solute carrier partner 1 [Source:HGNC Symbol;Acc:HGNC:29971]	-1.167455	
FASTKD2	FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]	-1.167574	
CHKB	choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938]	-1.167587	
PSAP	prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]	-1.167632	
ABHD17A	abhydrolase domain containing 17A, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:28756]	-1.167659	
KBTBD7	kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]	-1.167781	
IFT80	intraflagellar transport 80 [Source:HGNC Symbol;Acc:HGNC:29262]	-1.167799	
ECI2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	-1.167869	
AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:HGNC:23467]	-1.167956	
PTAR1	protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30449]	-1.167959	
CASP2	caspase 2 [Source:HGNC Symbol;Acc:HGNC:1503]	-1.168044	
RSPO3	R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]	-1.168249	
AMPD1	adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]	-1.168327	
SNAPC2	small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]	-1.168374	
WDR5B	WD repeat domain 5B [Source:HGNC Symbol;Acc:HGNC:17826]	-1.168606	
ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	-1.168716	
PLEKHJ1	pleckstrin homology domain containing J1 [Source:HGNC Symbol;Acc:HGNC:18211]	-1.168782	
LMNB2	lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638]	-1.168805	
GMDS	GDP-mannose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:4369]	-1.168813	
SAMD11	sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]	-1.168905	
KCTD12	potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]	-1.169081	
RAB3D	RAB3D, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9779]	-1.169091	
SCFD2	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]	-1.169245	
BEND5	BEN domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25668]	-1.169338	
MORN4	MORN repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:24001]	-1.169458	
UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]	-1.169489	
PAXX	PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]	-1.169673	
TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein [Source:HGNC Symbol;Acc:HGNC:16181]	-1.169761	
NXPH3	neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077]	-1.169784	
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]	-1.169789	
TBC1D20	TBC1 domain family member 20 [Source:HGNC Symbol;Acc:HGNC:16133]	-1.169896	
ETFDH	electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]	-1.169925	
BCL2L12	BCL2 like 12 [Source:HGNC Symbol;Acc:HGNC:13787]	-1.1701	
MMP20	matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:HGNC:7167]	-1.170147	
TBC1D16	TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]	-1.170189	
H2BC13	H2B clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4748]	-1.170242	
RNASEH2A	ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]	-1.170499	
TOR1AIP2	torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]	-1.170526	
